anio,mes,fecha_referencia,bici,mins_viaje,hrs_viaje,dias_viaje,distancia_approx
2023,Enero,2023-01-31,373-0207,3174.8,52.9133333333333,2.20472222222222,846.6133333333333
2023,Enero,2023-01-31,373-3581,3760.88333333333,62.6813888888889,2.61172453703704,1002.9022222222222
2023,Enero,2023-01-31,373-3599,1612.61666666667,26.8769444444444,1.11987268518519,430.0311111111111
2023,Enero,2023-01-31,373-8721,1069.8,17.83,0.742916666666667,285.28
2023,Enero,2023-01-31,373-9224,1767.63333333333,29.4605555555556,1.22752314814815,471.3688888888889
2023,Enero,2023-01-31,374-3234,3486.41666666667,58.1069444444444,2.42112268518519,929.7111111111112
2023,Enero,2023-01-31,374-5411,2435.7,40.595,1.69145833333333,649.52
2023,Enero,2023-01-31,374-6161,1891.21666666667,31.5202777777778,1.31334490740741,504.32444444444445
2023,Enero,2023-01-31,374-6518,4059.1,67.6516666666667,2.81881944444444,1082.4266666666667
2023,Enero,2023-01-31,374-7516,4107.26666666667,68.4544444444444,2.85226851851852,1095.2711111111112
2023,Enero,2023-01-31,374-7771,3473.03333333333,57.8838888888889,2.4118287037037,926.1422222222222
2023,Enero,2023-01-31,374-8506,3080.73333333333,51.3455555555556,2.13939814814815,821.5288888888889
2023,Enero,2023-01-31,374-9272,1302.81666666667,21.7136111111111,0.904733796296296,347.41777777777776
2023,Enero,2023-01-31,375-1757,3709.58333333333,61.8263888888889,2.57609953703704,989.2222222222222
2023,Enero,2023-01-31,375-4454,3769,62.8166666666667,2.61736111111111,1005.0666666666666
2023,Enero,2023-01-31,375-6681,3149.78333333333,52.4963888888889,2.18734953703704,839.9422222222222
2023,Enero,2023-01-31,375-7598,3458.81666666667,57.6469444444444,2.40195601851852,922.3511111111112
2023,Enero,2023-01-31,375-9222,3458.58333333333,57.6430555555556,2.40179398148148,922.2888888888888
2023,Enero,2023-01-31,376-2846,3089.91666666667,51.4986111111111,2.14577546296296,823.9777777777778
2023,Enero,2023-01-31,376-5237,2002.9,33.3816666666667,1.39090277777778,534.1066666666667
2023,Enero,2023-01-31,376-5625,1455.08333333333,24.2513888888889,1.01047453703704,388.02222222222224
2023,Enero,2023-01-31,376-9429,700.983333333333,11.6830555555556,0.486793981481482,186.92888888888888
2023,Enero,2023-01-31,377-2787,3342.76666666667,55.7127777777778,2.32136574074074,891.4044444444445
2023,Enero,2023-01-31,377-5616,1496.76666666667,24.9461111111111,1.0394212962963,399.1377777777778
2023,Enero,2023-01-31,377-6283,2592.7,43.2116666666667,1.80048611111111,691.3866666666667
2023,Enero,2023-01-31,378-0632,3151.91666666667,52.5319444444444,2.18883101851852,840.5111111111111
2023,Enero,2023-01-31,378-4071,1612.01666666667,26.8669444444444,1.11945601851852,429.87111111111113
2023,Enero,2023-01-31,378-6043,3240,54,2.25,864
2023,Enero,2023-01-31,378-6480,3487.76666666667,58.1294444444444,2.42206018518519,930.0711111111112
2023,Enero,2023-01-31,378-8213,4451.33333333333,74.1888888888889,3.0912037037037,1187.022222222222
2023,Enero,2023-01-31,380-2147,3177.16666666667,52.9527777777778,2.20636574074074,847.2444444444444
2023,Enero,2023-01-31,380-2600,1734.03333333333,28.9005555555556,1.20418981481481,462.4088888888889
2023,Enero,2023-01-31,380-4069,2998.81666666667,49.9802777777778,2.08251157407407,799.6844444444445
2023,Enero,2023-01-31,380-6973,1303.36666666667,21.7227777777778,0.905115740740741,347.56444444444446
2023,Enero,2023-01-31,380-7070,3773.9,62.8983333333333,2.62076388888889,1006.3733333333332
2023,Enero,2023-01-31,380-7542,3366.85,56.1141666666667,2.33809027777778,897.8266666666667
2023,Enero,2023-01-31,381-0926,3074.8,51.2466666666667,2.13527777777778,819.9466666666667
2023,Enero,2023-01-31,381-1122,3487.8,58.13,2.42208333333333,930.08
2023,Enero,2023-01-31,381-1916,3085.23333333333,51.4205555555556,2.14252314814815,822.728888888889
2023,Enero,2023-01-31,381-3482,1727.1,28.785,1.199375,460.56
2023,Enero,2023-01-31,381-5552,3166.46666666667,52.7744444444444,2.19893518518519,844.3911111111111
2023,Enero,2023-01-31,382-0297,3077.31666666667,51.2886111111111,2.13702546296296,820.6177777777777
2023,Enero,2023-01-31,382-1428,3136.61666666667,52.2769444444444,2.17820601851852,836.4311111111111
2023,Enero,2023-01-31,382-1741,3351.53333333333,55.8588888888889,2.3274537037037,893.7422222222223
2023,Enero,2023-01-31,382-6492,3235.55,53.9258333333333,2.24690972222222,862.8133333333334
2023,Enero,2023-01-31,382-8282,3104.58333333333,51.7430555555556,2.15596064814815,827.8888888888889
2023,Enero,2023-01-31,382-9173,2735.15,45.5858333333333,1.89940972222222,729.3733333333333
2023,Enero,2023-01-31,383-1393,2848.08333333333,47.4680555555556,1.97783564814815,759.4888888888889
2023,Enero,2023-01-31,383-1559,2917.06666666667,48.6177777777778,2.02574074074074,777.8844444444444
2023,Enero,2023-01-31,383-1997,1902.2,31.7033333333333,1.32097222222222,507.2533333333334
2023,Enero,2023-01-31,383-2581,3115.36666666667,51.9227777777778,2.16344907407407,830.7644444444444
2023,Enero,2023-01-31,383-4181,3480.45,58.0075,2.41697916666667,928.12
2023,Enero,2023-01-31,383-9602,3880.41666666667,64.6736111111111,2.6947337962963,1034.7777777777778
2023,Enero,2023-01-31,384-1558,3907.35,65.1225,2.7134375,1041.96
2023,Enero,2023-01-31,384-4644,118.85,1.98083333333333,0.0825347222222222,31.69333333333333
2023,Enero,2023-01-31,384-6193,2095.18333333333,34.9197222222222,1.45498842592593,558.7155555555555
2023,Enero,2023-01-31,384-6300,3039,50.65,2.11041666666667,810.4
2023,Enero,2023-01-31,384-7787,2936.93333333333,48.9488888888889,2.03953703703704,783.1822222222222
2023,Enero,2023-01-31,384-9106,1885.6,31.4266666666667,1.30944444444444,502.82666666666665
2023,Enero,2023-01-31,385-1649,3622.81666666667,60.3802777777778,2.51584490740741,966.0844444444444
2023,Enero,2023-01-31,385-2217,2515.98333333333,41.9330555555556,1.74721064814815,670.9288888888889
2023,Enero,2023-01-31,385-2282,1620.76666666667,27.0127777777778,1.12553240740741,432.2044444444445
2023,Enero,2023-01-31,385-2498,3050.8,50.8466666666667,2.11861111111111,813.5466666666666
2023,Enero,2023-01-31,385-2829,2934.76666666667,48.9127777777778,2.03803240740741,782.6044444444444
2023,Enero,2023-01-31,386-0327,3653.13333333333,60.8855555555556,2.53689814814815,974.1688888888888
2023,Enero,2023-01-31,386-1267,2684.6,44.7433333333333,1.86430555555556,715.8933333333333
2023,Enero,2023-01-31,386-2356,3784.1,63.0683333333333,2.62784722222222,1009.0933333333334
2023,Enero,2023-01-31,386-3818,3185.46666666667,53.0911111111111,2.21212962962963,849.4577777777778
2023,Enero,2023-01-31,386-6621,2827.5,47.125,1.96354166666667,754
2023,Enero,2023-01-31,386-8601,3449.76666666667,57.4961111111111,2.3956712962963,919.9377777777778
2023,Enero,2023-01-31,387-1787,3342.96666666667,55.7161111111111,2.32150462962963,891.4577777777778
2023,Enero,2023-01-31,387-3072,3523.45,58.7241666666667,2.44684027777778,939.5866666666668
2023,Enero,2023-01-31,387-4468,3686.16666666667,61.4361111111111,2.55983796296296,982.9777777777778
2023,Enero,2023-01-31,387-8063,1509.33333333333,25.1555555555556,1.04814814814815,402.4888888888889
2023,Enero,2023-01-31,387-9152,3252.16666666667,54.2027777777778,2.25844907407407,867.2444444444444
2023,Enero,2023-01-31,388-0234,3600.15,60.0025,2.50010416666667,960.04
2023,Enero,2023-01-31,388-3105,2969.55,49.4925,2.0621875,791.88
2023,Enero,2023-01-31,388-3410,2388.05,39.8008333333333,1.65836805555556,636.8133333333334
2023,Enero,2023-01-31,388-6140,1028.98333333333,17.1497222222222,0.714571759259259,274.3955555555556
2023,Enero,2023-01-31,389-5687,3657.25,60.9541666666667,2.53975694444444,975.2666666666668
2023,Enero,2023-01-31,389-5729,1070.11666666667,17.8352777777778,0.743136574074074,285.3644444444445
2023,Enero,2023-01-31,389-9697,1937.51666666667,32.2919444444444,1.34549768518519,516.6711111111111
2023,Enero,2023-01-31,390-1162,1311.06666666667,21.8511111111111,0.910462962962963,349.6177777777778
2023,Enero,2023-01-31,390-5585,3584.65,59.7441666666667,2.48934027777778,955.9066666666666
2023,Enero,2023-01-31,390-7524,4484.23333333333,74.7372222222222,3.11405092592593,1195.7955555555557
2023,Enero,2023-01-31,391-3340,2539.95,42.3325,1.76385416666667,677.32
2023,Enero,2023-01-31,391-9602,1640.41666666667,27.3402777777778,1.13917824074074,437.44444444444446
2023,Enero,2023-01-31,392-0469,2804.63333333333,46.7438888888889,1.94766203703704,747.9022222222222
2023,Enero,2023-01-31,392-2523,3293.18333333333,54.8863888888889,2.28693287037037,878.1822222222222
2023,Enero,2023-01-31,392-3125,3899.48333333333,64.9913888888889,2.70797453703704,1039.8622222222225
2023,Enero,2023-01-31,392-4800,3834.68333333333,63.9113888888889,2.66297453703704,1022.5822222222222
2023,Enero,2023-01-31,393-2290,1625.06666666667,27.0844444444444,1.12851851851852,433.3511111111111
2023,Enero,2023-01-31,393-4429,1677.98333333333,27.9663888888889,1.1652662037037,447.46222222222224
2023,Enero,2023-01-31,393-7471,3688.18333333333,61.4697222222222,2.56123842592593,983.5155555555556
2023,Enero,2023-01-31,393-8537,2769.93333333333,46.1655555555556,1.92356481481481,738.6488888888889
2023,Enero,2023-01-31,393-8982,1815.21666666667,30.2536111111111,1.26056712962963,484.0577777777778
2023,Enero,2023-01-31,394-2380,1596.15,26.6025,1.1084375,425.64
2023,Enero,2023-01-31,394-3388,3148.83333333333,52.4805555555556,2.18668981481481,839.6888888888889
2023,Enero,2023-01-31,394-6910,3445.36666666667,57.4227777777778,2.39261574074074,918.7644444444444
2023,Enero,2023-01-31,394-8155,3404.7,56.745,2.364375,907.92
2023,Enero,2023-01-31,394-9385,2903.05,48.3841666666667,2.01600694444444,774.1466666666666
2023,Enero,2023-01-31,395-1357,651.616666666667,10.8602777777778,0.452511574074074,173.76444444444445
2023,Enero,2023-01-31,395-3981,3604.08333333333,60.0680555555556,2.50283564814815,961.0888888888888
2023,Enero,2023-01-31,395-5473,3059.03333333333,50.9838888888889,2.1243287037037,815.7422222222223
2023,Enero,2023-01-31,395-5838,3066,51.1,2.12916666666667,817.6
2023,Enero,2023-01-31,395-6026,2885.41666666667,48.0902777777778,2.00376157407407,769.4444444444445
2023,Enero,2023-01-31,395-7404,2769.13333333333,46.1522222222222,1.92300925925926,738.4355555555555
2023,Enero,2023-01-31,395-8469,726.416666666667,12.1069444444444,0.504456018518519,193.7111111111111
2023,Enero,2023-01-31,395-9343,2588.61666666667,43.1436111111111,1.79765046296296,690.2977777777778
2023,Enero,2023-01-31,396-3550,2833.83333333333,47.2305555555556,1.96793981481481,755.6888888888889
2023,Enero,2023-01-31,396-7825,3135.85,52.2641666666667,2.17767361111111,836.2266666666667
2023,Enero,2023-01-31,396-7940,1843.95,30.7325,1.28052083333333,491.72
2023,Enero,2023-01-31,396-8799,4743.75,79.0625,3.29427083333333,1265
2023,Enero,2023-01-31,397-1009,4347.7,72.4616666666667,3.01923611111111,1159.3866666666668
2023,Enero,2023-01-31,397-1249,3756.6,62.61,2.60875,1001.76
2023,Enero,2023-01-31,397-2148,3399.01666666667,56.6502777777778,2.36042824074074,906.4044444444444
2023,Enero,2023-01-31,397-5158,2970.55,49.5091666666667,2.06288194444444,792.1466666666666
2023,Enero,2023-01-31,397-6669,1661.25,27.6875,1.15364583333333,443
2023,Enero,2023-01-31,397-7261,2950.36666666667,49.1727777777778,2.04886574074074,786.7644444444444
2023,Enero,2023-01-31,397-8772,3415.03333333333,56.9172222222222,2.37155092592593,910.6755555555555
2023,Enero,2023-01-31,397-9952,2974.85,49.5808333333333,2.06586805555556,793.2933333333333
2023,Enero,2023-01-31,398-2105,3592.98333333333,59.8830555555556,2.49512731481481,958.1288888888888
2023,Enero,2023-01-31,398-3236,3294.4,54.9066666666667,2.28777777777778,878.5066666666667
2023,Enero,2023-01-31,398-3962,3467,57.7833333333333,2.40763888888889,924.5333333333332
2023,Enero,2023-01-31,398-4226,2818.51666666667,46.9752777777778,1.95730324074074,751.6044444444444
2023,Enero,2023-01-31,398-6155,3447.68333333333,57.4613888888889,2.39422453703704,919.3822222222224
2023,Enero,2023-01-31,399-1262,1950.61666666667,32.5102777777778,1.35459490740741,520.1644444444445
2023,Enero,2023-01-31,399-4084,1466.48333333333,24.4413888888889,1.0183912037037,391.0622222222222
2023,Enero,2023-01-31,399-8580,3090.96666666667,51.5161111111111,2.14650462962963,824.2577777777777
2023,Enero,2023-01-31,400-3380,2848.33333333333,47.4722222222222,1.97800925925926,759.5555555555555
2023,Enero,2023-01-31,400-4115,3939.65,65.6608333333333,2.73586805555556,1050.5733333333333
2023,Enero,2023-01-31,400-6722,2313.76666666667,38.5627777777778,1.60678240740741,617.0044444444444
2023,Enero,2023-01-31,401-6846,3460.7,57.6783333333333,2.40326388888889,922.8533333333334
2023,Enero,2023-01-31,401-8503,2934.2,48.9033333333333,2.03763888888889,782.4533333333334
2023,Enero,2023-01-31,401-9410,1348.63333333333,22.4772222222222,0.936550925925926,359.6355555555556
2023,Enero,2023-01-31,402-3032,3148.2,52.47,2.18625,839.52
2023,Enero,2023-01-31,402-3263,3079.9,51.3316666666667,2.13881944444444,821.3066666666666
2023,Enero,2023-01-31,402-5268,3621,60.35,2.51458333333333,965.6
2023,Enero,2023-01-31,402-6886,4121.33333333333,68.6888888888889,2.86203703703704,1099.022222222222
2023,Enero,2023-01-31,403-1514,1223.5,20.3916666666667,0.849652777777778,326.26666666666665
2023,Enero,2023-01-31,403-1670,3177.25,52.9541666666667,2.20642361111111,847.2666666666667
2023,Enero,2023-01-31,403-2215,3502.83333333333,58.3805555555556,2.43252314814815,934.0888888888888
2023,Enero,2023-01-31,403-2355,3607.56666666667,60.1261111111111,2.50525462962963,962.0177777777776
2023,Enero,2023-01-31,403-2595,2894.2,48.2366666666667,2.00986111111111,771.7866666666666
2023,Enero,2023-01-31,403-4310,3482.8,58.0466666666667,2.41861111111111,928.7466666666668
2023,Enero,2023-01-31,403-6430,1344.85,22.4141666666667,0.933923611111111,358.62666666666667
2023,Enero,2023-01-31,403-7354,3558.68333333333,59.3113888888889,2.47130787037037,948.9822222222224
2023,Enero,2023-01-31,404-2362,1900.05,31.6675,1.31947916666667,506.68
2023,Enero,2023-01-31,404-2917,2748.23333333333,45.8038888888889,1.90849537037037,732.8622222222223
2023,Enero,2023-01-31,404-3840,3107.58333333333,51.7930555555556,2.15804398148148,828.6888888888889
2023,Enero,2023-01-31,404-6447,3335.38333333333,55.5897222222222,2.31623842592593,889.4355555555555
2023,Enero,2023-01-31,405-1157,3598.86666666667,59.9811111111111,2.49921296296296,959.6977777777778
2023,Enero,2023-01-31,405-1652,3301.6,55.0266666666667,2.29277777777778,880.4266666666666
2023,Enero,2023-01-31,405-1835,2278.61666666667,37.9769444444444,1.58237268518519,607.6311111111111
2023,Enero,2023-01-31,405-4185,3948.21666666667,65.8036111111111,2.74181712962963,1052.8577777777778
2023,Enero,2023-01-31,405-4870,3664.95,61.0825,2.54510416666667,977.32
2023,Enero,2023-01-31,405-5430,1907.05,31.7841666666667,1.32434027777778,508.5466666666667
2023,Enero,2023-01-31,405-8202,3453.66666666667,57.5611111111111,2.39837962962963,920.9777777777778
2023,Enero,2023-01-31,406-0927,4192.05,69.8675,2.91114583333333,1117.88
2023,Enero,2023-01-31,406-3186,3361.23333333333,56.0205555555556,2.33418981481481,896.3288888888889
2023,Enero,2023-01-31,406-5207,4032.85,67.2141666666667,2.80059027777778,1075.4266666666667
2023,Enero,2023-01-31,406-5322,1751.86666666667,29.1977777777778,1.21657407407407,467.1644444444444
2023,Enero,2023-01-31,406-6957,2926.35,48.7725,2.0321875,780.36
2023,Enero,2023-01-31,407-4175,3179.66666666667,52.9944444444444,2.20810185185185,847.9111111111112
2023,Enero,2023-01-31,407-4720,3248.78333333333,54.1463888888889,2.25609953703704,866.3422222222222
2023,Enero,2023-01-31,408-2822,3558.55,59.3091666666667,2.47121527777778,948.9466666666668
2023,Enero,2023-01-31,408-4117,2518.81666666667,41.9802777777778,1.74917824074074,671.6844444444445
2023,Enero,2023-01-31,408-4240,1832.85,30.5475,1.2728125,488.76
2023,Enero,2023-01-31,408-5999,3546.51666666667,59.1086111111111,2.4628587962963,945.7377777777778
2023,Enero,2023-01-31,408-6674,4503.2,75.0533333333333,3.12722222222222,1200.8533333333332
2023,Enero,2023-01-31,408-9405,3577.98333333333,59.6330555555556,2.48471064814815,954.1288888888888
2023,Enero,2023-01-31,409-0213,4072.73333333333,67.8788888888889,2.82828703703704,1086.0622222222223
2023,Enero,2023-01-31,409-1856,1760.83333333333,29.3472222222222,1.22280092592593,469.55555555555554
2023,Enero,2023-01-31,409-3415,2986.38333333333,49.7730555555556,2.07387731481481,796.3688888888889
2023,Enero,2023-01-31,409-4140,2949.33333333333,49.1555555555556,2.04814814814815,786.4888888888889
2023,Enero,2023-01-31,409-5725,1427.75,23.7958333333333,0.991493055555556,380.73333333333335
2023,Enero,2023-01-31,409-6624,1006.55,16.7758333333333,0.698993055555556,268.41333333333336
2023,Enero,2023-01-31,409-6889,3134.96666666667,52.2494444444444,2.17706018518519,835.9911111111111
2023,Enero,2023-01-31,409-7994,1346.85,22.4475,0.9353125,359.16
2023,Enero,2023-01-31,409-9479,3332.2,55.5366666666667,2.31402777777778,888.5866666666667
2023,Enero,2023-01-31,410-2059,1171.11666666667,19.5186111111111,0.813275462962963,312.29777777777775
2023,Enero,2023-01-31,410-2554,3745.5,62.425,2.60104166666667,998.8
2023,Enero,2023-01-31,410-5862,3999.31666666667,66.6552777777778,2.77730324074074,1066.4844444444443
2023,Enero,2023-01-31,410-8676,3934.06666666667,65.5677777777778,2.73199074074074,1049.0844444444444
2023,Enero,2023-01-31,410-9179,1549.78333333333,25.8297222222222,1.07623842592593,413.2755555555556
2023,Enero,2023-01-31,410-9377,3336.11666666667,55.6019444444444,2.31674768518519,889.6311111111111
2023,Enero,2023-01-31,411-2215,4187.1,69.785,2.90770833333333,1116.56
2023,Enero,2023-01-31,411-9038,3288.83333333333,54.8138888888889,2.28391203703704,877.0222222222222
2023,Enero,2023-01-31,412-2016,5148.58333333333,85.8097222222222,3.57540509259259,1372.9555555555555
2023,Enero,2023-01-31,412-2115,4144.41666666667,69.0736111111111,2.87806712962963,1105.1777777777777
2023,Enero,2023-01-31,412-2461,3549.7,59.1616666666667,2.46506944444444,946.5866666666668
2023,Enero,2023-01-31,412-4012,3631.3,60.5216666666667,2.52173611111111,968.3466666666668
2023,Enero,2023-01-31,412-4871,1941.33333333333,32.3555555555556,1.34814814814815,517.6888888888889
2023,Enero,2023-01-31,412-7478,1621.25,27.0208333333333,1.12586805555556,432.3333333333333
2023,Enero,2023-01-31,413-4409,388.766666666667,6.47944444444444,0.269976851851852,103.67111111111112
2023,Enero,2023-01-31,413-4847,3854.91666666667,64.2486111111111,2.67702546296296,1027.977777777778
2023,Enero,2023-01-31,413-4995,1202.13333333333,20.0355555555556,0.834814814814815,320.56888888888886
2023,Enero,2023-01-31,413-6933,3557.93333333333,59.2988888888889,2.47078703703704,948.7822222222222
2023,Enero,2023-01-31,413-7782,1875.15,31.2525,1.3021875,500.04
2023,Enero,2023-01-31,413-9242,4167.73333333333,69.4622222222222,2.89425925925926,1111.3955555555556
2023,Enero,2023-01-31,413-9655,4312.2,71.87,2.99458333333333,1149.92
2023,Enero,2023-01-31,414-0356,4835.83333333333,80.5972222222222,3.35821759259259,1289.5555555555557
2023,Enero,2023-01-31,414-1990,647.7,10.795,0.449791666666667,172.72
2023,Enero,2023-01-31,414-2261,2956.4,49.2733333333333,2.05305555555556,788.3733333333333
2023,Enero,2023-01-31,414-2436,3380.6,56.3433333333333,2.34763888888889,901.4933333333332
2023,Enero,2023-01-31,414-4028,2880.4,48.0066666666667,2.00027777777778,768.1066666666667
2023,Enero,2023-01-31,415-6386,4172.41666666667,69.5402777777778,2.89751157407407,1112.6444444444444
2023,Enero,2023-01-31,415-8457,1307.61666666667,21.7936111111111,0.90806712962963,348.6977777777778
2023,Enero,2023-01-31,416-0719,3536.95,58.9491666666667,2.45621527777778,943.1866666666666
2023,Enero,2023-01-31,417-1096,3128.41666666667,52.1402777777778,2.17251157407407,834.2444444444444
2023,Enero,2023-01-31,417-2102,3239.7,53.995,2.24979166666667,863.92
2023,Enero,2023-01-31,418-0899,2834.05,47.2341666666667,1.96809027777778,755.7466666666667
2023,Enero,2023-01-31,418-0972,3980.25,66.3375,2.7640625,1061.4
2023,Enero,2023-01-31,418-1483,3535.1,58.9183333333333,2.45493055555556,942.6933333333334
2023,Enero,2023-01-31,418-2499,3674.06666666667,61.2344444444444,2.55143518518519,979.7511111111112
2023,Enero,2023-01-31,418-2796,785.483333333333,13.0913888888889,0.545474537037037,209.46222222222224
2023,Enero,2023-01-31,418-6763,2508.65,41.8108333333333,1.74211805555556,668.9733333333334
2023,Enero,2023-01-31,418-8454,3447.98333333333,57.4663888888889,2.39443287037037,919.4622222222222
2023,Enero,2023-01-31,419-1474,1717.95,28.6325,1.19302083333333,458.12
2023,Enero,2023-01-31,419-3330,2881.93333333333,48.0322222222222,2.00134259259259,768.5155555555556
2023,Enero,2023-01-31,419-4643,2004.98333333333,33.4163888888889,1.39234953703704,534.6622222222222
2023,Enero,2023-01-31,419-7596,2804.95,46.7491666666667,1.94788194444444,747.9866666666667
2023,Enero,2023-01-31,420-2818,1787.31666666667,29.7886111111111,1.24119212962963,476.61777777777775
2023,Enero,2023-01-31,420-4046,3036.96666666667,50.6161111111111,2.10900462962963,809.8577777777778
2023,Enero,2023-01-31,420-4236,3416.1,56.935,2.37229166666667,910.96
2023,Enero,2023-01-31,420-4962,2850.51666666667,47.5086111111111,1.97952546296296,760.1377777777777
2023,Enero,2023-01-31,420-5951,3613.66666666667,60.2277777777778,2.50949074074074,963.6444444444444
2023,Enero,2023-01-31,420-7858,3210.1,53.5016666666667,2.22923611111111,856.0266666666666
2023,Enero,2023-01-31,420-9540,4003.38333333333,66.7230555555556,2.78012731481481,1067.568888888889
2023,Enero,2023-01-31,421-0712,5005.03333333333,83.4172222222222,3.47571759259259,1334.6755555555555
2023,Enero,2023-01-31,421-1918,3182.38333333333,53.0397222222222,2.20998842592593,848.6355555555556
2023,Enero,2023-01-31,421-2627,4606.86666666667,76.7811111111111,3.19921296296296,1228.497777777778
2023,Enero,2023-01-31,421-2700,2170.6,36.1766666666667,1.50736111111111,578.8266666666667
2023,Enero,2023-01-31,421-5075,1259.78333333333,20.9963888888889,0.874849537037037,335.9422222222222
2023,Enero,2023-01-31,421-7170,3852.88333333333,64.2147222222222,2.67561342592593,1027.4355555555555
2023,Enero,2023-01-31,421-7758,1310.31666666667,21.8386111111111,0.90994212962963,349.41777777777776
2023,Enero,2023-01-31,421-8251,3778.21666666667,62.9702777777778,2.62376157407407,1007.5244444444444
2023,Enero,2023-01-31,422-0190,3187.65,53.1275,2.21364583333333,850.04
2023,Enero,2023-01-31,422-0430,2059.85,34.3308333333333,1.43045138888889,549.2933333333333
2023,Enero,2023-01-31,422-1453,2915.53333333333,48.5922222222222,2.02467592592593,777.4755555555555
2023,Enero,2023-01-31,422-1982,297.383333333333,4.95638888888889,0.206516203703704,79.30222222222223
2023,Enero,2023-01-31,422-3889,3809.13333333333,63.4855555555556,2.64523148148148,1015.7688888888888
2023,Enero,2023-01-31,422-3996,2610.73333333333,43.5122222222222,1.81300925925926,696.1955555555555
2023,Enero,2023-01-31,422-6197,2775.6,46.26,1.9275,740.16
2023,Enero,2023-01-31,422-6221,3031.56666666667,50.5261111111111,2.10525462962963,808.4177777777778
2023,Enero,2023-01-31,422-7161,3465.13333333333,57.7522222222222,2.40634259259259,924.0355555555556
2023,Enero,2023-01-31,422-8573,3770.61666666667,62.8436111111111,2.6184837962963,1005.4977777777776
2023,Enero,2023-01-31,422-9019,3217.06666666667,53.6177777777778,2.23407407407407,857.8844444444444
2023,Enero,2023-01-31,423-0819,4299.86666666667,71.6644444444444,2.98601851851852,1146.631111111111
2023,Enero,2023-01-31,423-8846,3408.95,56.8158333333333,2.36732638888889,909.0533333333332
2023,Enero,2023-01-31,423-9935,3935.51666666667,65.5919444444445,2.73299768518519,1049.4711111111112
2023,Enero,2023-01-31,424-0362,2989.98333333333,49.8330555555556,2.07637731481482,797.3288888888889
2023,Enero,2023-01-31,424-1568,1588.56666666667,26.4761111111111,1.1031712962963,423.6177777777778
2023,Enero,2023-01-31,424-1949,2111.01666666667,35.1836111111111,1.4659837962963,562.9377777777778
2023,Enero,2023-01-31,424-5155,3950.96666666667,65.8494444444444,2.74372685185185,1053.591111111111
2023,Enero,2023-01-31,424-5171,1395.81666666667,23.2636111111111,0.96931712962963,372.21777777777777
2023,Enero,2023-01-31,424-5361,3881.46666666667,64.6911111111111,2.69546296296296,1035.0577777777778
2023,Enero,2023-01-31,424-9587,4063.88333333333,67.7313888888889,2.8221412037037,1083.7022222222222
2023,Enero,2023-01-31,425-0031,3723.63333333333,62.0605555555556,2.58585648148148,992.9688888888888
2023,Enero,2023-01-31,425-0957,3469.35,57.8225,2.40927083333333,925.16
2023,Enero,2023-01-31,425-5022,3158.51666666667,52.6419444444444,2.19341435185185,842.271111111111
2023,Enero,2023-01-31,425-5840,3878.56666666667,64.6427777777778,2.69344907407407,1034.2844444444445
2023,Enero,2023-01-31,425-7408,2863.4,47.7233333333333,1.98847222222222,763.5733333333334
2023,Enero,2023-01-31,425-9370,3220.96666666667,53.6827777777778,2.23678240740741,858.9244444444445
2023,Enero,2023-01-31,426-2424,1136.15,18.9358333333333,0.788993055555556,302.97333333333336
2023,Enero,2023-01-31,426-2671,3671.75,61.1958333333333,2.54982638888889,979.1333333333332
2023,Enero,2023-01-31,426-3539,2345.21666666667,39.0869444444444,1.62862268518519,625.3911111111111
2023,Enero,2023-01-31,426-5104,2508.93333333333,41.8155555555556,1.74231481481481,669.0488888888889
2023,Enero,2023-01-31,426-6870,3204.46666666667,53.4077777777778,2.22532407407407,854.5244444444445
2023,Enero,2023-01-31,426-7563,1395.26666666667,23.2544444444444,0.968935185185185,372.0711111111111
2023,Enero,2023-01-31,426-7613,3778.2,62.97,2.62375,1007.52
2023,Enero,2023-01-31,427-2472,348.75,5.8125,0.2421875,93
2023,Enero,2023-01-31,427-2746,2094.41666666667,34.9069444444444,1.45445601851852,558.5111111111111
2023,Enero,2023-01-31,427-5343,3350.41666666667,55.8402777777778,2.32667824074074,893.4444444444445
2023,Enero,2023-01-31,427-7828,4076.06666666667,67.9344444444444,2.83060185185185,1086.951111111111
2023,Enero,2023-01-31,427-9725,2363.98333333333,39.3997222222222,1.64165509259259,630.3955555555556
2023,Enero,2023-01-31,428-1903,19.4333333333333,0.323888888888889,0.0134953703703704,5.182222222222222
2023,Enero,2023-01-31,428-3677,3447.26666666667,57.4544444444444,2.39393518518519,919.271111111111
2023,Enero,2023-01-31,428-4246,3988.96666666667,66.4827777777778,2.77011574074074,1063.7244444444443
2023,Enero,2023-01-31,428-6597,2748.73333333333,45.8122222222222,1.90884259259259,732.9955555555556
2023,Enero,2023-01-31,428-8411,1571.11666666667,26.1852777777778,1.09105324074074,418.9644444444445
2023,Enero,2023-01-31,428-8601,3437.81666666667,57.2969444444444,2.38737268518519,916.7511111111112
2023,Enero,2023-01-31,429-2264,3928.93333333333,65.4822222222222,2.72842592592593,1047.7155555555555
2023,Enero,2023-01-31,429-3957,2076.51666666667,34.6086111111111,1.44202546296296,553.7377777777778
2023,Enero,2023-01-31,429-7016,1506.71666666667,25.1119444444444,1.04633101851852,401.7911111111111
2023,Enero,2023-01-31,430-0588,3027.08333333333,50.4513888888889,2.1021412037037,807.2222222222222
